observation_id,date,time,species_guess,taxon_id,coordinates,place,lat_lon,grade,user,kingdom,phylum,class,order,family,genus,scientific_name,rank
252450590,4/30/2017,2017-04-30T09:32:00-06:00,Quitón de Forbes,883908,"[-85.800109771, 10.9253412257]","Bahía Santa Elena, Costa Rica","10.9253412257,-85.800109771",research,d_gonzalez,Animalia,Mollusca,Polyplacophora,Chitonida,Chitonidae,Tonicia,Tonicia forbesii,species
252450588,4/30/2017,2017-04-30T09:30:00-06:00,Iphione,355684,"[-85.800109771, 10.9253412257]","Bahía Santa Elena, Costa Rica","10.9253412257,-85.800109771",needs_id,d_gonzalez,Animalia,Annelida,Polychaeta,Phyllodocida,Iphionidae,Iphione,Iphione,genus
252450586,4/30/2017,2017-04-30T09:23:00-06:00,Panama pearl oyster,204978,"[-85.800109771, 10.9253412257]","Bahía Santa Elena, Costa Rica","10.9253412257,-85.800109771",research,d_gonzalez,Animalia,Mollusca,Bivalvia,Ostreida,Margaritidae,Pinctada,Pinctada mazatlanica,species
252450585,4/30/2017,2017-04-30T09:18:00-06:00,Esponjas Y Parientes,48824,"[-85.800109771, 10.9253412257]","Bahía Santa Elena, Costa Rica","10.9253412257,-85.800109771",needs_id,d_gonzalez,Animalia,Porifera,,,,,Porifera,phylum
252450584,4/30/2017,2017-04-30T09:16:00-06:00,Gemophos,246693,"[-85.800109771, 10.9253412257]","Bahía Santa Elena, Costa Rica","10.9253412257,-85.800109771",needs_id,d_gonzalez,Animalia,Mollusca,Gastropoda,Neogastropoda,Pisaniidae,Gemophos,Gemophos,genus
252450583,4/30/2017,2017-04-30T09:13:00-06:00,Quitón de Forbes,883908,"[-85.800109771, 10.9253412257]","Bahía Santa Elena, Costa Rica","10.9253412257,-85.800109771",research,d_gonzalez,Animalia,Mollusca,Polyplacophora,Chitonida,Chitonidae,Tonicia,Tonicia forbesii,species
252450582,4/30/2017,2017-04-30T09:15:00-06:00,Bottleneck Sea Cucumber,195762,"[-85.800109771, 10.9253412257]","Bahía Santa Elena, Costa Rica","10.9253412257,-85.800109771",research,d_gonzalez,Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,Holothuria impatiens,species
252450581,4/30/2017,2017-04-30T09:12:00-06:00,slate pencil urchin,57294,"[-85.800109771, 10.9253412257]","Bahía Santa Elena, Costa Rica","10.9253412257,-85.800109771",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Cidaroida,Cidaridae,Eucidaris,Eucidaris thouarsii,species
252450577,4/30/2017,2017-04-30T09:10:00-06:00,Exaiptasia diaphana,785634,"[-85.800109771, 10.9253412257]","Bahía Santa Elena, Costa Rica","10.9253412257,-85.800109771",research,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Actiniaria,Aiptasiidae,Exaiptasia,Exaiptasia diaphana,species
252450576,4/30/2017,2017-04-30T09:07:00-06:00,Pennaria disticha,195464,"[-85.800109771, 10.9253412257]","Bahía Santa Elena, Costa Rica","10.9253412257,-85.800109771",needs_id,d_gonzalez,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Pennariidae,Pennaria,Pennaria disticha,species
252450573,4/30/2017,2017-04-30T09:02:00-06:00,Bottleneck Sea Cucumber,195762,"[-85.800109771, 10.9253412257]","Bahía Santa Elena, Costa Rica","10.9253412257,-85.800109771",research,d_gonzalez,Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,Holothuria impatiens,species
252450572,4/30/2017,2017-04-30T09:02:00-06:00,slate pencil urchin,57294,"[-85.800109771, 10.9253412257]","Bahía Santa Elena, Costa Rica","10.9253412257,-85.800109771",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Cidaroida,Cidaridae,Eucidaris,Eucidaris thouarsii,species
252450567,4/30/2017,2017-04-30T08:27:00-06:00,Gusanos tubícolas plumosos,49282,"[-85.800109771, 10.9253412257]","Bahía Santa Elena, Costa Rica","10.9253412257,-85.800109771",needs_id,d_gonzalez,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,,Sabellidae,family
252450565,4/30/2017,2017-04-30T08:27:00-06:00,Neaxius,248327,"[-85.800109771, 10.9253412257]","Bahía Santa Elena, Costa Rica","10.9253412257,-85.800109771",needs_id,d_gonzalez,Animalia,Arthropoda,Malacostraca,Decapoda,Strahlaxiidae,Neaxius,Neaxius,genus
252450564,4/29/2017,2017-04-29T14:20:00-06:00,Pleurobranchus areolatus,49908,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",research,d_gonzalez,Animalia,Mollusca,Gastropoda,Pleurobranchida,Pleurobranchidae,Pleurobranchus,Pleurobranchus areolatus,species
252450563,4/29/2017,2017-04-29T14:20:00-06:00,Pepino de Mar Californiano,293123,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",needs_id,d_gonzalez,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Pseudocnus,Pseudocnus californicus,species
252450562,4/29/2017,2017-04-29T14:14:00-06:00,Ascidea de Birkeland,338499,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",research,d_gonzalez,Animalia,Chordata,Ascidiacea,Aplousobranchia,Diazonidae,Rhopalaea,Rhopalaea birkelandi,species
252450560,4/29/2017,2017-04-29T14:14:00-06:00,Erizo Punta de Lapiz,57294,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Cidaroida,Cidaridae,Eucidaris,Eucidaris thouarsii,species
252450559,4/29/2017,2017-04-29T14:11:00-06:00,Pepino de Mar Californiano,293123,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",needs_id,d_gonzalez,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Pseudocnus,Pseudocnus californicus,species
252450556,4/29/2017,2017-04-29T14:11:00-06:00,Pepinos de Mar,52393,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",needs_id,d_gonzalez,Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,Holothuria,genus
252450555,4/29/2017,2017-04-29T14:02:00-06:00,Pepinos de Mar Filtradores,49482,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",needs_id,d_gonzalez,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,,,Dendrochirotida,order
252450554,4/29/2017,2017-04-29T14:02:00-06:00,Actiniaria,47797,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Actiniaria,,,Actiniaria,order
252450553,4/29/2017,2017-04-29T14:00:00-06:00,Bolinopsidae,171735,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",needs_id,d_gonzalez,Animalia,Ctenophora,Tentaculata,Lobata,Bolinopsidae,,Bolinopsidae,family
252450549,4/29/2017,2017-04-29T13:57:00-06:00,Bunodosoma grande,736005,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",research,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Actiniaria,Actiniidae,Bunodosoma,Bunodosoma grande,species
252450548,4/29/2017,2017-04-29T13:55:00-06:00,Erizo de flor rosa,195811,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",research,d_gonzalez,Animalia,Echinodermata,Echinoidea,Camarodonta,Toxopneustidae,Toxopneustes,Toxopneustes roseus,species
252450546,4/29/2017,2017-04-29T13:53:00-06:00,morena estriada,54441,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",research,d_gonzalez,Animalia,Chordata,Teleostei,Anguilliformes,Muraenidae,Echidna,Echidna nebulosa,species
252450542,4/29/2017,2017-04-29T13:51:00-06:00,Erizo Punta de Lapiz,57294,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Cidaroida,Cidaridae,Eucidaris,Eucidaris thouarsii,species
252450541,4/29/2017,2017-04-29T13:51:00-06:00,Estrellas Quebradizas,48836,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",needs_id,d_gonzalez,Animalia,Echinodermata,Ophiuroidea,,,,Ophiuroidea,class
252450540,4/29/2017,2017-04-29T13:50:00-06:00,Pepinos de Mar Filtradores,49482,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",needs_id,d_gonzalez,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,,,Dendrochirotida,order
252450537,4/29/2017,2017-04-29T13:49:00-06:00,Catolasmus pilsbryi,1399939,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",research,d_gonzalez,Animalia,Arthropoda,Thecostraca,Balanomorpha,Catophragmidae,Catolasmus,Catolasmus pilsbryi,species
252450535,4/29/2017,2017-04-29T13:47:00-06:00,morena pinta,85111,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",research,d_gonzalez,Animalia,Chordata,Teleostei,Anguilliformes,Muraenidae,Muraena,Muraena lentiginosa,species
252450533,4/29/2017,2017-04-29T13:46:00-06:00,Erizo Marino de Las Rocas,195812,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra vanbrunti,species
252450532,4/29/2017,2017-04-29T13:46:00-06:00,Borracho mono,107645,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",research,d_gonzalez,Animalia,Chordata,Teleostei,Blenniiformes,Blenniidae,Ophioblennius,Ophioblennius steindachneri,species
252450531,4/29/2017,2017-04-29T13:44:00-06:00,Pennaria,191218,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",needs_id,d_gonzalez,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Pennariidae,Pennaria,Pennaria,genus
252450530,4/29/2017,2017-04-29T13:42:00-06:00,Erizo de flor rosa,195811,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",research,d_gonzalez,Animalia,Echinodermata,Echinoidea,Camarodonta,Toxopneustidae,Toxopneustes,Toxopneustes roseus,species
252450528,4/29/2017,2017-04-29T13:40:00-06:00,Jaqueta Acapulqueña,113101,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",needs_id,d_gonzalez,Animalia,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes,Stegastes acapulcoensis,species
252450527,4/29/2017,2017-04-29T13:40:00-06:00,Erizo Bandeado,83298,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema,Diadema mexicanum,species
252450526,4/29/2017,2017-04-29T13:40:00-06:00,Jureles Y Pámpanos,47232,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",needs_id,d_gonzalez,Animalia,Chordata,Teleostei,Carangiformes,Carangidae,,Carangidae,family
252450525,4/29/2017,2017-04-29T13:36:00-06:00,Erizo café,67762,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",research,d_gonzalez,Animalia,Echinodermata,Echinoidea,Camarodonta,Toxopneustidae,Tripneustes,Tripneustes depressus,species
252450524,4/29/2017,2017-04-29T13:34:00-06:00,Erizo Marino de Las Rocas,195812,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra vanbrunti,species
252450522,4/29/2017,2017-04-29T10:41:00-06:00,Raya Águila Oriental,1303461,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",research,d_gonzalez,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Aetobatidae,Aetobatus,Aetobatus laticeps,species
252450521,4/29/2017,2017-04-29T10:26:00-06:00,Estrella cojín,56775,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",research,d_gonzalez,Animalia,Echinodermata,Asteroidea,Valvatida,Oreasteridae,Pentaceraster,Pentaceraster cumingi,species
252450519,4/29/2017,2017-04-29T10:20:00-06:00,Octopus,47456,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",needs_id,d_gonzalez,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Octopus,genus
252450518,4/29/2017,2017-04-29T10:15:00-06:00,Erizo café,67762,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",research,d_gonzalez,Animalia,Echinodermata,Echinoidea,Camarodonta,Toxopneustidae,Tripneustes,Tripneustes depressus,species
252450517,4/29/2017,2017-04-29T10:10:00-06:00,morena pinta,85111,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",research,d_gonzalez,Animalia,Chordata,Teleostei,Anguilliformes,Muraenidae,Muraena,Muraena lentiginosa,species
252450516,4/29/2017,2017-04-29T10:00:00-06:00,Lion's Paw Sea Cucumber,50787,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",research,d_gonzalez,Animalia,Echinodermata,Holothuroidea,Apodida,Synaptidae,Euapta,Euapta godeffroyi,species
252450514,4/29/2017,2017-04-29T10:00:00-06:00,Erizo Bandeado,83298,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema,Diadema mexicanum,species
252450513,4/29/2017,2017-04-29T09:57:00-06:00,Corneta pintada,57399,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",research,d_gonzalez,Animalia,Chordata,Teleostei,Syngnathiformes,Fistulariidae,Fistularia,Fistularia commersonii,species
252450511,4/29/2017,2017-04-29T09:19:00-06:00,Erizo Punta de Lapiz,57294,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Cidaroida,Cidaridae,Eucidaris,Eucidaris thouarsii,species
252450508,4/29/2017,2017-04-29T09:19:00-06:00,Erizo Bandeado,83298,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema,Diadema mexicanum,species
252450505,4/29/2017,2017-04-29T08:56:00-06:00,Exaiptasia diaphana,785634,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",research,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Actiniaria,Aiptasiidae,Exaiptasia,Exaiptasia diaphana,species
252450504,4/29/2017,2017-04-29T07:59:00-06:00,Exaiptasia diaphana,785634,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",research,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Actiniaria,Aiptasiidae,Exaiptasia,Exaiptasia diaphana,species
252450503,4/30/2017,2017-04-30T10:13:00-06:00,Placospongia,247178,"[-85.7999758, 10.9209212]","Bahía Santa Elena, Costa Rica","10.9209212,-85.7999758",needs_id,d_gonzalez,Animalia,Porifera,Demospongiae,Clionaida,Placospongiidae,Placospongia,Placospongia,genus
252450500,4/30/2017,2017-04-30T09:58:00-06:00,Estrellas Quebradizas,48836,"[-85.7999758, 10.9209212]","Bahía Santa Elena, Costa Rica","10.9209212,-85.7999758",needs_id,d_gonzalez,Animalia,Echinodermata,Ophiuroidea,,,,Ophiuroidea,class
252450498,4/30/2017,2017-04-30T09:58:00-06:00,Erizo Café,67762,"[-85.7999758, 10.9209212]","Bahía Santa Elena, Costa Rica","10.9209212,-85.7999758",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Camarodonta,Toxopneustidae,Tripneustes,Tripneustes depressus,species
252442171,5/26/2024,2024-05-26T08:26:00-06:00,morena pinta,85111,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",research,d_gonzalez,Animalia,Chordata,Teleostei,Anguilliformes,Muraenidae,Muraena,Muraena lentiginosa,species
252442170,5/26/2024,2024-05-26T08:23:00-06:00,halcón de coral,132687,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",research,d_gonzalez,Animalia,Chordata,Teleostei,Centrarchiformes,Cirrhitidae,Cirrhitichthys,Cirrhitichthys oxycephalus,species
252442167,5/26/2024,2024-05-26T08:23:00-06:00,Señorita herida,102035,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",research,d_gonzalez,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Halichoeres,Halichoeres chierchiae,species
252442165,5/26/2024,2024-05-26T10:36:00-06:00,Ángel real,56797,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",research,d_gonzalez,Animalia,Chordata,Teleostei,Acanthuriformes,Pomacanthidae,Holacanthus,Holacanthus passer,species
252442160,5/26/2024,2024-05-26T10:35:00-06:00,Flame Sea Cucumber,255772,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",research,d_gonzalez,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,Cucumaria flamma,species
252442159,5/26/2024,2024-05-26T10:27:00-06:00,halcón narigón,121197,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",research,d_gonzalez,Animalia,Chordata,Teleostei,Centrarchiformes,Cirrhitidae,Oxycirrhites,Oxycirrhites typus,species
252442155,5/26/2024,2024-05-26T10:27:00-06:00,Botete bonito,96714,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",research,d_gonzalez,Animalia,Chordata,Teleostei,Tetraodontiformes,Tetraodontidae,Canthigaster,Canthigaster punctatissima,species
252442151,5/26/2024,2024-05-26T10:27:00-06:00,Leptogorgia,195584,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",needs_id,d_gonzalez,Animalia,Cnidaria,Octocorallia,Malacalcyonacea,Gorgoniidae,Leptogorgia,Leptogorgia,genus
252442150,5/26/2024,2024-05-26T10:27:00-06:00,Leptogorgia,195584,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",needs_id,d_gonzalez,Animalia,Cnidaria,Octocorallia,Malacalcyonacea,Gorgoniidae,Leptogorgia,Leptogorgia,genus
252442149,5/26/2024,2024-05-26T10:25:00-06:00,Cabrilla enjambre,97000,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",research,d_gonzalez,Animalia,Chordata,Teleostei,Perciformes,Epinephelidae,Cephalopholis,Cephalopholis panamensis,species
252442147,5/26/2024,2024-05-26T10:24:00-06:00,Gorgonia Blanca,195546,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",needs_id,d_gonzalez,Animalia,Cnidaria,Octocorallia,Malacalcyonacea,Gorgoniidae,Leptogorgia,Leptogorgia alba,species
252442144,5/26/2024,2024-05-26T10:22:00-06:00,morena pinta,85111,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",needs_id,d_gonzalez,Animalia,Chordata,Teleostei,Anguilliformes,Muraenidae,Muraena,Muraena lentiginosa,species
252442142,5/26/2024,2024-05-26T10:16:00-06:00,jabonero moteado,111903,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",research,d_gonzalez,Animalia,Chordata,Teleostei,Perciformes,Grammistidae,Rypticus,Rypticus bicolor,species
252442141,5/26/2024,2024-05-26T10:16:00-06:00,Pepino de Mar Rosado Ceniciento,195764,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",needs_id,d_gonzalez,Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,Holothuria fuscocinerea,species
252442137,5/26/2024,2024-05-26T10:11:00-06:00,Esponja amarilla,1091442,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",research,d_gonzalez,Animalia,Porifera,Demospongiae,Verongiida,Aplysinidae,Aplysina,Aplysina gerardogreeni,species
252442135,5/26/2024,2024-05-26T10:10:00-06:00,Coral Sol,51802,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Dendrophylliidae,Tubastraea,Tubastraea coccinea,species
252442134,5/26/2024,2024-05-26T10:10:00-06:00,Erizo Bandeado,83298,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema,Diadema mexicanum,species
252442130,5/26/2024,2024-05-26T08:51:00-06:00,Coral Sol,51802,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Dendrophylliidae,Tubastraea,Tubastraea coccinea,species
252442129,5/26/2024,2024-05-26T08:51:00-06:00,Hourglass Moray,106237,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",research,d_gonzalez,Animalia,Chordata,Teleostei,Anguilliformes,Muraenidae,Muraena,Muraena clepsydra,species
252442128,5/26/2024,2024-05-26T08:50:00-06:00,Corales de dedos,47530,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Poritidae,Porites,Porites,genus
252442125,5/26/2024,2024-05-26T08:43:00-06:00,Pepino de Mar Rosado Ceniciento,195764,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",needs_id,d_gonzalez,Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,Holothuria fuscocinerea,species
252442123,5/26/2024,2024-05-26T08:39:00-06:00,Manta voladora,623966,"[-85.9213088285, 10.9274725084]",Costa Rica,"10.9274725084,-85.9213088285",research,d_gonzalez,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Mobulidae,Mobula,Mobula birostris,species
252442121,5/26/2024,2024-05-26T08:39:00-06:00,Cabrilla piedrera,67529,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",research,d_gonzalez,Animalia,Chordata,Teleostei,Perciformes,Epinephelidae,Epinephelus,Epinephelus labriformis,species
252442118,5/26/2024,2024-05-26T08:37:00-06:00,serrano guaseta,112499,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",research,d_gonzalez,Animalia,Chordata,Teleostei,Perciformes,Serranidae,Serranus,Serranus psittacinus,species
252442116,5/26/2024,2024-05-26T08:37:00-06:00,Madre Perla,204978,"[-85.9544582591, 10.853905667]","Islas Murciélago, Costa Rica","10.853905667,-85.9544582591",needs_id,d_gonzalez,Animalia,Mollusca,Bivalvia,Ostreida,Margaritidae,Pinctada,Pinctada mazatlanica,species
252442114,5/26/2024,2024-05-26T08:30:00-06:00,Tiburón toro,84996,"[-85.8922836336, 10.9501970992]",Costa Rica,"10.9501970992,-85.8922836336",research,d_gonzalez,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus leucas,species
252437613,3/3/2024,2024-03-03T16:06:00-06:00,Jaqueta Acapulqueña,113101,"[-85.751292, 11.025629]","Provincia de Guanacaste, La Cruz, Costa Rica","11.025629,-85.751292",needs_id,d_gonzalez,Animalia,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Stegastes,Stegastes acapulcoensis,species
252437612,3/3/2024,2024-03-03T16:06:00-06:00,Spotted Sharpnose Puffer,96714,"[-85.751292, 11.025629]","Provincia de Guanacaste, La Cruz, Costa Rica","11.025629,-85.751292",research,d_gonzalez,Animalia,Chordata,Teleostei,Tetraodontiformes,Tetraodontidae,Canthigaster,Canthigaster punctatissima,species
252437611,3/3/2024,2024-03-03T16:06:00-06:00,Erizo Bandeado,83298,"[-85.751292, 11.025629]","Provincia de Guanacaste, La Cruz, Costa Rica","11.025629,-85.751292",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema,Diadema mexicanum,species
252437610,3/3/2024,2024-03-03T16:03:00-06:00,Pepinos de Mar Filtradores,49482,"[-85.751292, 11.025629]","Provincia de Guanacaste, La Cruz, Costa Rica","11.025629,-85.751292",needs_id,d_gonzalez,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,,,Dendrochirotida,order
252437608,3/3/2024,2024-03-03T13:01:00-06:00,Sandy Sea Cucumber,432888,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",research,d_gonzalez,Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,Holothuria inornata,species
252437607,3/3/2024,2024-03-03T15:58:00-06:00,Erizo Marino de Las Rocas,195812,"[-85.751292, 11.025629]","Provincia de Guanacaste, La Cruz, Costa Rica","11.025629,-85.751292",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra vanbrunti,species
252437606,3/3/2024,2024-03-03T16:03:00-06:00,Bunodosoma grande,736005,"[-85.751292, 11.025629]","Provincia de Guanacaste, La Cruz, Costa Rica","11.025629,-85.751292",research,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Actiniaria,Actiniidae,Bunodosoma,Bunodosoma grande,species
252437605,3/3/2024,2024-03-03T12:36:00-06:00,Corales Coliflor,60547,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Pocilloporidae,Pocillopora,Pocillopora,genus
252437604,3/3/2024,2024-03-03T11:51:00-06:00,Castañeta Cola de Tijera,1315937,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",needs_id,d_gonzalez,Animalia,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Azurina,Azurina atrilobata,species
252437603,3/3/2024,2024-03-03T11:51:00-06:00,Coral Gigante,108980,"[-85.7128096, 10.942263]","Bahía Cuajiniquil, Costa Rica","10.942263,-85.7128096",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Agariciidae,Pavona,Pavona gigantea,species
